id,grade,subject,weekOf,instructionalWeek,status,sourceSheet,sourceRow,sourceText,reason,supportingDocuments
dcss-fy27-4-math-r57,4,Math,2027-03-01,26,needs_additional_source_material,FOURTH,57,Unit 4: 4.MDR.6.1,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-4-science-r57,4,Science,2027-03-01,26,needs_additional_source_material,FOURTH,57,"S4P1, S4P2","Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-4-social-studies-r57,4,Social Studies,2027-03-01,26,needs_additional_source_material,FOURTH,57,Unit 5: SS4H5,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-4-literacy-r58,4,Literacy,2027-03-08,27,needs_additional_source_material,FOURTH,58,U5: Sessions 12-16 | U5W3,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-4-math-r58,4,Math,2027-03-08,27,needs_additional_source_material,FOURTH,58,"Unit 5: 4.GSR.7.1, 4.GSR.8.1","Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-4-science-r58,4,Science,2027-03-08,27,needs_additional_source_material,FOURTH,58,"S4P1, S4P2","Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-4-social-studies-r58,4,Social Studies,2027-03-08,27,needs_additional_source_material,FOURTH,58,Unit 6: SS4E1,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-4-literacy-r59,4,Literacy,2027-03-15,28,needs_additional_source_material,FOURTH,59,U5: Sessions 17-21 | U5W4,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-4-math-r59,4,Math,2027-03-15,28,needs_additional_source_material,FOURTH,59,"Unit 5:4.GSR.7.1, 4.GSR.7.2","Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-4-science-r59,4,Science,2027-03-15,28,needs_additional_source_material,FOURTH,59,"S4P1, S4P2","Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-4-social-studies-r59,4,Social Studies,2027-03-15,28,needs_additional_source_material,FOURTH,59,Unit 6: SS4E1,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-4-literacy-r60,4,Literacy,2027-03-22,29,needs_additional_source_material,FOURTH,60,U5: Sessions 22-26 | U5W5,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-4-math-r60,4,Math,2027-03-22,29,needs_additional_source_material,FOURTH,60,Unit 5: 4.GSR.8.2,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-4-science-r60,4,Science,2027-03-22,29,needs_additional_source_material,FOURTH,60,"S4P1, S4P2","Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-4-social-studies-r60,4,Social Studies,2027-03-22,29,needs_additional_source_material,FOURTH,60,Unit 6: SS4E1,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-4-literacy-r61,4,Literacy,2027-03-29,30,needs_additional_source_material,FOURTH,61,"U5: Sessions 27-30, U6 Sessions 1-3 | U5W6","Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-4-math-r61,4,Math,2027-03-29,30,needs_additional_source_material,FOURTH,61,"Unit 5: 4.GSR.8.1, 4.GSR.8.2
","Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-4-science-r61,4,Science,2027-03-29,30,needs_additional_source_material,FOURTH,61,S4P3,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-4-social-studies-r61,4,Social Studies,2027-03-29,30,needs_additional_source_material,FOURTH,61,Unit 6: SS4E1,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-4-literacy-r65,4,Literacy,2027-04-12,31,needs_additional_source_material,FOURTH,65,U6: Session 4-8 | U6W1,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-4-math-r65,4,Math,2027-04-12,31,needs_additional_source_material,FOURTH,65,GMAS Review,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-4-science-r65,4,Science,2027-04-12,31,needs_additional_source_material,FOURTH,65,S4P3,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-4-social-studies-r65,4,Social Studies,2027-04-12,31,needs_additional_source_material,FOURTH,65,GMAS Review,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-4-literacy-r66,4,Literacy,2027-04-19,32,needs_additional_source_material,FOURTH,66,U6: Sessions 9-14 | U6W2,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-4-math-r66,4,Math,2027-04-19,32,needs_additional_source_material,FOURTH,66,GMAS Review,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-4-science-r66,4,Science,2027-04-19,32,needs_additional_source_material,FOURTH,66,S4P3,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-4-social-studies-r66,4,Social Studies,2027-04-19,32,needs_additional_source_material,FOURTH,66,GMAS Review,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-4-literacy-r67,4,Literacy,2027-04-26,33,needs_additional_source_material,FOURTH,67,GMAS Testing | GMAS Testing,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-4-math-r67,4,Math,2027-04-26,33,needs_additional_source_material,FOURTH,67,GMAS Testing,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-4-science-r67,4,Science,2027-04-26,33,needs_additional_source_material,FOURTH,67,S4P3,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-4-social-studies-r67,4,Social Studies,2027-04-26,33,needs_additional_source_material,FOURTH,67,GMAS Testing,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-4-literacy-r70,4,Literacy,2027-05-03,34,needs_additional_source_material,FOURTH,70,U6: Sessions 15-20 | U6W3,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-4-science-r70,4,Science,2027-05-03,34,needs_additional_source_material,FOURTH,70,S4P3,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-4-literacy-r71,4,Literacy,2027-05-10,35,needs_additional_source_material,FOURTH,71,U6: Sessions 21-26 | U6W4,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-4-science-r71,4,Science,2027-05-10,35,needs_additional_source_material,FOURTH,71,S4P3,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-4-literacy-r72,4,Literacy,2027-05-17,36,needs_additional_source_material,FOURTH,72,U6: Sessions 27-29 | U6W5,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-literacy-r9,5,Literacy,2026-08-03,1,partially_supported,FIFTH,9,U1: Sessions 1-2 | Writing Boot Camp U1W1,The cited skill supports generated drafts; other references still need source detail or review.,5th ELA Pacing Support | 5th ELA Pacing Support
dcss-fy27-5-math-r9,5,Math,2026-08-03,1,needs_additional_source_material,FIFTH,9,Lesson 0 ,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-science-r9,5,Science,2026-08-03,1,needs_additional_source_material,FIFTH,9,Intro to Science Practices,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-social-studies-r9,5,Social Studies,2026-08-03,1,needs_additional_source_material,FIFTH,9,Welcome Back ,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-literacy-r10,5,Literacy,2026-08-10,2,partially_supported,FIFTH,10,U1: Sessions 3-8 | Writing Boot Camp U1W2,Cited skill supports draft questions; other references are not yet resolved.,5th ELA Pacing Support
dcss-fy27-5-math-r10,5,Math,2026-08-10,2,needs_additional_source_material,FIFTH,10,U1: 5.GSR.8.3,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-science-r10,5,Science,2026-08-10,2,partially_supported,FIFTH,10,U7: S5E1,The cited skill supports generated drafts; other references still need source detail or review.,5th Science Pacing Support
dcss-fy27-5-social-studies-r10,5,Social Studies,2026-08-10,2,needs_additional_source_material,FIFTH,10,Connecting Themes,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-literacy-r11,5,Literacy,2026-08-17,3,partially_supported,FIFTH,11,U1: Sessions 9-12 | U1W3,Cited skill supports draft questions; other references are not yet resolved.,5th ELA Pacing Support
dcss-fy27-5-math-r11,5,Math,2026-08-17,3,needs_additional_source_material,FIFTH,11,U1: 5.GSR.8.3,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-science-r11,5,Science,2026-08-17,3,partially_supported,FIFTH,11,U7: S5E1,Cited skill supports draft questions; other references are not yet resolved.,5th Science Pacing Support
dcss-fy27-5-social-studies-r11,5,Social Studies,2026-08-17,3,needs_additional_source_material,FIFTH,11,Connecting Themes,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-literacy-r12,5,Literacy,2026-08-24,4,partially_supported,FIFTH,12,U1: Sessions 13-18 | U1W4,Cited skill supports draft questions; other references are not yet resolved.,5th ELA Pacing Support
dcss-fy27-5-math-r12,5,Math,2026-08-24,4,partially_supported,FIFTH,12,U1: 5.GSR.8.4,The cited skill supports generated drafts; other references still need source detail or review.,5th Math Pacing Support
dcss-fy27-5-science-r12,5,Science,2026-08-24,4,partially_supported,FIFTH,12,U7: S5E1,Cited skill supports draft questions; other references are not yet resolved.,5th Science Pacing Support
dcss-fy27-5-social-studies-r12,5,Social Studies,2026-08-24,4,partially_supported,FIFTH,12,Unit 2: SS5CG1,The cited skill supports generated drafts; other references still need source detail or review.,5th Social Studies Pacing Support
dcss-fy27-5-literacy-r15,5,Literacy,2026-08-31,5,partially_supported,FIFTH,15,U1: Sessions 19-24 | U1W5,Cited skill supports draft questions; other references are not yet resolved.,5th ELA Pacing Support
dcss-fy27-5-math-r15,5,Math,2026-08-31,5,partially_supported,FIFTH,15,U1: 5.NR.2.1,The cited skill supports generated drafts; other references still need source detail or review.,5th Math Pacing Support
dcss-fy27-5-science-r15,5,Science,2026-08-31,5,partially_supported,FIFTH,15,U7: S5E1,Cited skill supports draft questions; other references are not yet resolved.,5th Science Pacing Support
dcss-fy27-5-social-studies-r15,5,Social Studies,2026-08-31,5,partially_supported,FIFTH,15,Unit 2: SS5CG1,Cited skill supports draft questions; other references are not yet resolved.,5th Social Studies Pacing Support
dcss-fy27-5-literacy-r16,5,Literacy,2026-09-07,6,partially_supported,FIFTH,16,U1: Sessions 25-27 | U1W6,Cited skill supports draft questions; other references are not yet resolved.,5th ELA Pacing Support
dcss-fy27-5-math-r16,5,Math,2026-09-07,6,needs_additional_source_material,FIFTH,16,U1: 5.NR.2.1,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-science-r16,5,Science,2026-09-07,6,partially_supported,FIFTH,16,U7: S5E1,Cited skill supports draft questions; other references are not yet resolved.,5th Science Pacing Support
dcss-fy27-5-social-studies-r16,5,Social Studies,2026-09-07,6,partially_supported,FIFTH,16,Unit 2: SS5CG1,Cited skill supports draft questions; other references are not yet resolved.,5th Social Studies Pacing Support
dcss-fy27-5-literacy-r17,5,Literacy,2026-09-14,7,needs_additional_source_material,FIFTH,17,"U1: Session 28, U2: Session 1-4 | U2W1","Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-math-r17,5,Math,2026-09-14,7,needs_additional_source_material,FIFTH,17,U1: 5.NR.2.2,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-science-r17,5,Science,2026-09-14,7,needs_additional_source_material,FIFTH,17,U7: S5E1,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-social-studies-r17,5,Social Studies,2026-09-14,7,needs_additional_source_material,FIFTH,17,Unit 2: SS5CG1,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-literacy-r18,5,Literacy,2026-09-21,8,needs_additional_source_material,FIFTH,18,U2: Sessions 5-10 | U2W2,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-math-r18,5,Math,2026-09-21,8,needs_additional_source_material,FIFTH,18,U2: 5.NR.1.1,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-science-r18,5,Science,2026-09-21,8,needs_additional_source_material,FIFTH,18,U8: S5P1,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-social-studies-r18,5,Social Studies,2026-09-21,8,needs_additional_source_material,FIFTH,18,Unit 3: SS5H1,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-literacy-r19,5,Literacy,2026-09-28,9,needs_additional_source_material,FIFTH,19,U2: Sessions 11-16 | U2W3,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-math-r19,5,Math,2026-09-28,9,needs_additional_source_material,FIFTH,19,U2: 5.NR.1.2,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-science-r19,5,Science,2026-09-28,9,needs_additional_source_material,FIFTH,19,U8: S5P1,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-social-studies-r19,5,Social Studies,2026-09-28,9,needs_additional_source_material,FIFTH,19,Unit 3: SS5H1,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-literacy-r22,5,Literacy,2026-10-05,10,needs_additional_source_material,FIFTH,22,U2: Sessions 17-21 | U2W4,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-math-r22,5,Math,2026-10-05,10,needs_additional_source_material,FIFTH,22,U2: 5.NR.4.1,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-science-r22,5,Science,2026-10-05,10,needs_additional_source_material,FIFTH,22,U8: S5P1,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-social-studies-r22,5,Social Studies,2026-10-05,10,needs_additional_source_material,FIFTH,22,Unit 3: SS5H1,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-science-r23,5,Science,UNRESOLVED,,needs_timing_review,FIFTH,23,U8: S5P1,Source row has content but no Week of date. Not assigned to an adjacent week.,
dcss-fy27-5-literacy-r24,5,Literacy,2026-10-19,11,needs_additional_source_material,FIFTH,24,U2: Sessions 22-27 | U2W5,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-math-r24,5,Math,2026-10-19,11,needs_additional_source_material,FIFTH,24,U2: 5.NR.4.2,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-science-r24,5,Science,2026-10-19,11,needs_additional_source_material,FIFTH,24,U8: S5P1,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-social-studies-r24,5,Social Studies,2026-10-19,11,needs_additional_source_material,FIFTH,24,Unit 3: SS5H1,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-literacy-r25,5,Literacy,2026-10-26,12,needs_additional_source_material,FIFTH,25,"U2: Sessions 28/29, U3 Session 1-4 | U2W6","Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-math-r25,5,Math,2026-10-26,12,needs_additional_source_material,FIFTH,25,U2: 5.NR.4.3,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-science-r25,5,Science,2026-10-26,12,needs_additional_source_material,FIFTH,25,U8: S5P1,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-social-studies-r25,5,Social Studies,2026-10-26,12,needs_additional_source_material,FIFTH,25,Unit 4: SS5H2,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-literacy-r28,5,Literacy,2026-11-02,13,needs_additional_source_material,FIFTH,28,U2L21 | U3: Sessions 5-8 | U3W1,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-math-r28,5,Math,2026-11-02,13,needs_additional_source_material,FIFTH,28,U2: 5.NR.4.4,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-science-r28,5,Science,2026-11-02,13,needs_additional_source_material,FIFTH,28,U8: S5P1,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-social-studies-r28,5,Social Studies,2026-11-02,13,needs_additional_source_material,FIFTH,28,Unit 4: SS5H2,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-literacy-r29,5,Literacy,2026-11-09,14,needs_additional_source_material,FIFTH,29,U2L22 | U3: Sessions 9-13 | U3W2,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-math-r29,5,Math,2026-11-09,14,needs_additional_source_material,FIFTH,29,U2: 5.NR.3.3,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-science-r29,5,Science,2026-11-09,14,needs_additional_source_material,FIFTH,29,U5/U6: S5P2 & S5P3,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-social-studies-r29,5,Social Studies,2026-11-09,14,needs_additional_source_material,FIFTH,29,Unit 4: SS5H2,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-literacy-r30,5,Literacy,2026-11-16,15,needs_additional_source_material,FIFTH,30,RETEACH Interim #6 | U3: Sessions 14-18 | U3W3,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-math-r30,5,Math,2026-11-16,15,needs_additional_source_material,FIFTH,30,U2: 5.NR.3.2,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-science-r30,5,Science,2026-11-16,15,needs_additional_source_material,FIFTH,30,U5/U6: S5P2 & S5P3,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-social-studies-r30,5,Social Studies,2026-11-16,15,needs_additional_source_material,FIFTH,30,Unit 4: SS5H2,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-literacy-r34,5,Literacy,2026-11-30,16,needs_additional_source_material,FIFTH,34,U3: Sessions 19-23 | U3W4,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-math-r34,5,Math,2026-11-30,16,needs_additional_source_material,FIFTH,34,U2: 5.NR.3.3,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-science-r34,5,Science,2026-11-30,16,needs_additional_source_material,FIFTH,34,U5/U6: S5P2 & S5P3,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-social-studies-r34,5,Social Studies,2026-11-30,16,needs_additional_source_material,FIFTH,34,Unit 5: SS5H3,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-literacy-r35,5,Literacy,2026-12-07,17,needs_additional_source_material,FIFTH,35,U3: Sessions 24-28 | U3W5,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-math-r35,5,Math,2026-12-07,17,needs_additional_source_material,FIFTH,35,U3: 5.NR.3.4,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-science-r35,5,Science,2026-12-07,17,needs_additional_source_material,FIFTH,35,U5/U6: S5P2 & S5P3,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-social-studies-r35,5,Social Studies,2026-12-07,17,needs_additional_source_material,FIFTH,35,Unit 5: SS5H3,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-literacy-r36,5,Literacy,2026-12-14,18,needs_additional_source_material,FIFTH,36,U3: Sessions 29-30 | U3W6,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-math-r36,5,Math,2026-12-14,18,needs_additional_source_material,FIFTH,36,U3: 5.NR.3.1,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-science-r36,5,Science,2026-12-14,18,needs_additional_source_material,FIFTH,36,U5/U6: S5P2 & S5P3,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-social-studies-r36,5,Social Studies,2026-12-14,18,needs_additional_source_material,FIFTH,36,Unit 5: SS5H3,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-literacy-r42,5,Literacy,2027-01-04,19,needs_additional_source_material,FIFTH,42,U4: Sessions 1-3 | U4W1,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-math-r42,5,Math,2027-01-04,19,needs_additional_source_material,FIFTH,42,U3: 5.NR.3.1,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-science-r42,5,Science,2027-01-04,19,needs_additional_source_material,FIFTH,42,U3: S5L3,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-social-studies-r42,5,Social Studies,2027-01-04,19,needs_additional_source_material,FIFTH,42,Unit 6: SS5H4,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-literacy-r43,5,Literacy,2027-01-11,20,needs_additional_source_material,FIFTH,43,U4: Sessions 4-9 | U4W2,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-math-r43,5,Math,2027-01-11,20,needs_additional_source_material,FIFTH,43,U3: 5.NR.3.5,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-science-r43,5,Science,2027-01-11,20,needs_additional_source_material,FIFTH,43,U3: S5L3,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-social-studies-r43,5,Social Studies,2027-01-11,20,needs_additional_source_material,FIFTH,43,Unit 6: SS5H4,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-literacy-r44,5,Literacy,2027-01-18,21,needs_additional_source_material,FIFTH,44,U4: Sessions 10-13 | U4W3,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-math-r44,5,Math,2027-01-18,21,needs_additional_source_material,FIFTH,44,U3: 5.NR.3.6,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-science-r44,5,Science,2027-01-18,21,needs_additional_source_material,FIFTH,44,U3: S5L3,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-social-studies-r44,5,Social Studies,2027-01-18,21,needs_additional_source_material,FIFTH,44,Unit 6: SS5H4,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-literacy-r45,5,Literacy,2027-01-25,22,needs_additional_source_material,FIFTH,45,U4: Sessions 14-19 | U4W4,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-math-r45,5,Math,2027-01-25,22,needs_additional_source_material,FIFTH,45,U4: 5.MDR.7.3,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-science-r45,5,Science,2027-01-25,22,needs_additional_source_material,FIFTH,45,U3: S5L3,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-social-studies-r45,5,Social Studies,2027-01-25,22,needs_additional_source_material,FIFTH,45,Unit 6: SS5H4,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-literacy-r48,5,Literacy,2027-02-01,23,needs_additional_source_material,FIFTH,48,U4: Sessions 20-24 | U4W5,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-math-r48,5,Math,2027-02-01,23,needs_additional_source_material,FIFTH,48,U4: 5.MDR.7.1,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-science-r48,5,Science,2027-02-01,23,needs_additional_source_material,FIFTH,48,U4: S5L4,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-social-studies-r48,5,Social Studies,2027-02-01,23,needs_additional_source_material,FIFTH,48,Unit 7: SS5H5,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-literacy-r49,5,Literacy,2027-02-08,24,needs_additional_source_material,FIFTH,49,U4: Sessions 25-30 | U4W6,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-math-r49,5,Math,2027-02-08,24,needs_additional_source_material,FIFTH,49,U4: 5.MDR.7.2,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-science-r49,5,Science,2027-02-08,24,needs_additional_source_material,FIFTH,49,U4: S5L4,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-social-studies-r49,5,Social Studies,2027-02-08,24,needs_additional_source_material,FIFTH,49,Unit 7: SS5H5,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-science-r50,5,Science,UNRESOLVED,,needs_timing_review,FIFTH,50,U7: S5E1,Source row has content but no Week of date. Not assigned to an adjacent week.,
dcss-fy27-5-literacy-r51,5,Literacy,2027-02-22,25,needs_additional_source_material,FIFTH,51,U5: Session 1-5 | U5W1,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-math-r51,5,Math,2027-02-22,25,needs_additional_source_material,FIFTH,51,U4: 5.MDR.7.2,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-science-r51,5,Science,2027-02-22,25,needs_additional_source_material,FIFTH,51,U4: S5L4,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-social-studies-r51,5,Social Studies,2027-02-22,25,needs_additional_source_material,FIFTH,51,Unit 7: SS5H5,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-literacy-r54,5,Literacy,2027-03-01,26,needs_additional_source_material,FIFTH,54,U5: Sessions 6-11 | U5W2,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-math-r54,5,Math,2027-03-01,26,needs_additional_source_material,FIFTH,54,U4: 5.GSR.8.2,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-science-r54,5,Science,2027-03-01,26,needs_additional_source_material,FIFTH,54,U1: S5L1,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-social-studies-r54,5,Social Studies,2027-03-01,26,needs_additional_source_material,FIFTH,54,Unit 8: SS5H6,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-literacy-r55,5,Literacy,2027-03-08,27,needs_additional_source_material,FIFTH,55,U5: Sessions 12-15 | U5W3,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-math-r55,5,Math,2027-03-08,27,needs_additional_source_material,FIFTH,55,U4: 5.GSR.8.1,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-science-r55,5,Science,2027-03-08,27,needs_additional_source_material,FIFTH,55,U1: S5L1,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-social-studies-r55,5,Social Studies,2027-03-08,27,needs_additional_source_material,FIFTH,55,Unit 8: SS5H6,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-literacy-r56,5,Literacy,2027-03-15,28,needs_additional_source_material,FIFTH,56,U5: Sessions 16-21 | U5W4,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-math-r56,5,Math,2027-03-15,28,needs_additional_source_material,FIFTH,56,U5: 5.NR.5.1,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
dcss-fy27-5-science-r56,5,Science,2027-03-15,28,needs_additional_source_material,FIFTH,56,U1: S5L1,"Only codes, program references, topic labels or activities; no fully grounded question set yet.",
